,titulo,caracteristicas,precos,endereco,rua,bairro,cidade,data_anuncio,link,data_pesquisa
755,"Espetacular Casa no Riacho Fundo 2, Localização Privilegiada, Bem Arejado E Iluminado!",112 m² área total 190 m² área útil 3 Quartos 1 Banheiro 3 Vagas,R$ 1.800,"Quadra QS 16 Conjunto 6 0, Riacho Fundo II, Riacho Fundo",,,,,https://www.wimoveis.com.br/propriedades/espetacular-casa-no-riacho-fundo-2-localizacao-2943723034.html,30-07-20
756,"Qr 208 - Casa Com 3 Dormitórios para Alugar, 70 m² Santa Maria/df",70 m² área total 70 m² área útil 3 Quartos,R$ 850,"Santa Maria, Santa Maria",,,,,https://www.wimoveis.com.br/propriedades/qr-208-casa-com-3-dormitorios-para-alugar-70-2943707579.html,30-07-20
757,"Smdb Conjunto 13, Maravilhosa Casa, Setor De Mansões Dom Bosco - Lago Sul",7000 m² área total 2800 m² área útil 4 Quartos 8 Banheiros 10 Vagas,R$ 20.000,"SMDB Conjunto 13, Setor de Mansões Dom Bosco, Brasília",,,,,https://www.wimoveis.com.br/propriedades/smdb-conjunto-13-maravilhosa-casa-setor-de-mans-es-2943651217.html,30-07-20
758,Luxuosa! Magnifica!,1600 m² área total 1600 m² área útil 6 Quartos 10 Vagas,R$ 55.000,"Quadra SHIS QL 12, Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/luxuosa!-magnifica!-2943431259.html,30-07-20
759,Casa 3 Quartos para Alugar,200 m² área total 200 m² área útil 3 Quartos 1 Banheiro 3 Vagas,R$ 600,"Residencial Solar Ville, Goiânia",,,,,https://www.wimoveis.com.br/propriedades/casa-3-quartos-para-alugar-2943381883.html,30-07-20
760,Excelente Casa Mobiliada no Lago Sul,1200 m² área total 400 m² área útil 4 Quartos 5 Banheiros 3 Vagas,R$ 9.000,"QL 22 Conjunto 2 , Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/excelente-casa-mobiliada-no-lago-sul-2943337204.html,30-07-20
761,Casa - Santa Genoveva,560 m² área total 104 m² área útil 3 Quartos 8 Vagas,R$ 2.500,"Santa Genoveva, Goiânia",,,,,https://www.wimoveis.com.br/propriedades/casa-santa-genoveva-2943354352.html,30-07-20
762,Casa - Setor Central,2 Quartos 1 Banheiro,R$ 770,"Setor Central, Rio Verde",,,,,https://www.wimoveis.com.br/propriedades/casa-setor-central-2943304854.html,30-07-20
763,Construída em Dois Lotes.,2120 m² área total 1375 m² área útil 4 Quartos 8 Banheiros 6 Vagas,R$ 35.000,"Quadra SHIS QL 28, Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/construida-em-dois-lotes.-2943248633.html,30-07-20
764,"Cond. Solar De Brasília, Baixou P Vender",800 m² área total 520 m² área útil 5 Quartos 7 Banheiros 4 Vagas,R$ 12.000,"Setor Habitacional Jardim Botânico, Brasília",,,,,https://www.wimoveis.com.br/propriedades/cond.-solar-de-brasilia-baixou-p-vender-2943223902.html,30-07-20
765,Solar De Brasília,800 m² área total 400 m² área útil 4 Quartos 0 Banheiros 4 Vagas,R$ 5.800,"Setor Habitacional Jardim Botânico, Brasília",,,,,https://www.wimoveis.com.br/propriedades/solar-de-brasilia-2943200534.html,30-07-20
766,"Excelente Casa Com 2 Quartos, Varanda E Garagem na Vila Metropolitana",188 m² área total 94 m² área útil 2 Quartos 2 Banheiros 1 Vaga,R$ 1.400,"Vila Metropolitana, Núcleo Bandeirante",,,,,https://www.wimoveis.com.br/propriedades/excelente-casa-com-2-quartos-varanda-e-garagem-na-2943037886.html,30-07-20
767,* Carência para Obras * Excelente Estrutura *,600 m² área total 600 m² área útil 6 Quartos 8 Banheiros 8 Vagas,R$ 10.000,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/-carencia-para-obras-excelente-estrutura-2943000791.html,30-07-20
768,Casa - Centro,250 m² área total 360 m² área útil 2 Quartos 3 Vagas,R$ 1.300,"Rua Severino Batista de Oliveira, Centro, Formosa",,,,,https://www.wimoveis.com.br/propriedades/casa-centro-2942985947.html,30-07-20
769,Melhor Negociação,1200 m² área total 700 m² área útil 4 Quartos 8 Banheiros 10 Vagas,R$ 39.500,"Quadra SHIS QL 14 0, Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/melhor-negociacao-2942988645.html,30-07-20
770,Casa De Condomínio Autoral Tipo Loft Varanda Churrasqueira Spa 252 m² Jardim Botânico,1650 m² área total 4 Quartos 4 Vagas,R$ 10.000,"Setor Habitacional Jardim Botânico, Brasília",,,,,https://www.wimoveis.com.br/propriedades/casa-de-condominio-autoral-tipo-loft-varanda-2942847977.html,30-07-20
771,Shis Qi 25 Lago Sul - Belo Acabamento,1200 m² área total 1100 m² área útil 5 Quartos 10 Banheiros 4 Vagas,R$ 25.000,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/shis-qi-25-lago-sul-belo-acabamento-2942379583.html,30-07-20
772,Shis Ql 14 Lago Sul * 4 Suítes * Elegância E Simplicidade,1200 m² área total 700 m² área útil 4 Quartos 8 Banheiros 10 Vagas,R$ 39.500,"SHIS QL 14, Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/shis-ql-14-lago-sul-4-suites-elegancia-e-2942304631.html,30-07-20
773,Casa Com 2 Quartos na Ceilândia/qnm 18 - Alugue Sem Fiador!,90 m² área total 90 m² área útil 2 Quartos 1 Banheiro 3 Vagas,R$ 1.000,"QNM 18 , Ceilandia Norte, Ceilândia",,,,,https://www.wimoveis.com.br/propriedades/casa-com-2-quartos-na-ceilandia-qnm-18-alugue-sem-2942297575.html,30-07-20
774,Qnm 5 Conjunto N,250 m² área total 250 m² área útil 3 Quartos 2 Banheiros 1 Vaga,R$ 1.800,"Quadra QNM 5 Conjunto N 0, Ceilandia Sul, Ceilândia",,,,,https://www.wimoveis.com.br/propriedades/qnm-5-conjunto-n-2941972053.html,30-07-20
775,Shis Ql 26 Imóvel Cercado Por Uma Vista Espetacular.,2625 m² área total 920 m² área útil 4 Quartos 6 Banheiros 4 Vagas,R$ 45.000,"QD Shis Ql 26 18, Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/shis-ql-26-imovel-cercado-por-uma-vista-espetacular.-2941959370.html,30-07-20
776,Qnn 03 - 01 Quarto - Ceilândia Norte,35 m² área total 35 m² área útil 1 Quarto 1 Banheiro,R$ 350,"Ceilandia Norte, Ceilândia",,,,,https://www.wimoveis.com.br/propriedades/qnn-03-01-quarto-ceilandia-norte-2941954699.html,30-07-20
777,Smpw 15 Excelente Casa Térrea,500 m² área total 500 m² área útil 3 Quartos 0 Banheiros 4 Vagas,R$ 5.000,"Park Way, Brasília",,,,,https://www.wimoveis.com.br/propriedades/smpw-15-excelente-casa-terrea-110871017.html,30-07-20
778,Shis Qi 27 Lago Sul,800 m² área total 830 m² área útil 5 Quartos 7 Banheiros 4 Vagas,R$ 13.500,"Quadra SHIS QI 27 Conjunto 2 27, Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/shis-qi-27-lago-sul-2941638729.html,30-07-20
779,Shis Ql 6 - Ponta De Alto Padrão,2100 m² área total 2100 m² área útil 6 Quartos 10 Banheiros 20 Vagas,R$ 48.000,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/shis-ql-6-ponta-de-alto-padrao-2941859616.html,30-07-20
780,Casa para Alugar Setor Centro - Nordeste,300 m² área total 300 m² área útil 3 Quartos 1 Banheiro 1 Vaga,R$ 1.000,"RUA LINDOLFO GONÇALVES, Centro, Formosa",,,,,https://www.wimoveis.com.br/propriedades/casa-para-alugar-setor-centro-nordeste-2941868435.html,30-07-20
781,Shis Qi 15 - Ótima Chácara Com Lindo Paisagismo.,8800 m² área total 8800 m² área útil 4 Quartos 4 Banheiros 10 Vagas,R$ 23.000,"shis qi 15 chacara conjunto 0, Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/shis-qi-15-otima-chacara-com-lindo-paisagismo.-2941856623.html,30-07-20
782,"Smdb Conjunto 27 Casa Sobrado, Aluguel Mobialiada,",850 m² área total 750 m² área útil 5 Quartos 10 Banheiros 4 Vagas,R$ 15.000,"SMDB CONJUN TO 27, Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/smdb-conjunto-27-casa-sobrado-aluguel-mobialiada-2941842876.html,30-07-20
783,Shis Ql 12 Lago Sul * Reformada * 4 Quartos,1200 m² área total 850 m² área útil 4 Quartos 6 Banheiros 6 Vagas,R$ 26.000,"SHIS QL 12, Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/shis-ql-12-lago-sul-reformada-4-quartos-2941827677.html,30-07-20
784,Quadra Shis Qi 5 Conjunto 1,1800 m² área total 1800 m² área útil 7 Quartos 0 Banheiros,R$ 30.000,"Quadra SHIS QI 5 Conjunto 1, Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/quadra-shis-qi-5-conjunto-1-2941808517.html,30-07-20
785,Shin Ql 04 Lago Norte - Linda Casa,500 m² área total 500 m² área útil 4 Quartos,R$ 6.300,"Lago Norte, Brasília",,,,,https://www.wimoveis.com.br/propriedades/shin-ql-04-lago-norte-linda-casa-2941776620.html,30-07-20
786,Shin Ql 04 Lago Norte - Linda Casa,500 m² área total 500 m² área útil 4 Quartos 6 Vagas,R$ 6.300,"Lago Norte, Brasília",,,,,https://www.wimoveis.com.br/propriedades/shin-ql-04-lago-norte-linda-casa-2941759149.html,30-07-20
787,"Casa - Qnn 20, Ceilândia Sul (Ceilândia)",140 m² área total 120 m² área útil 3 Quartos 1 Banheiro 1 Vaga,R$ 1.100,"Centro, Brasília",,,,,https://www.wimoveis.com.br/propriedades/casa-qnn-20-ceilandia-sul-ceilandia-2941702558.html,30-07-20
788,Shin Qi 03 Belíssima Casa!,8000 m² área total 1100 m² área útil 7 Quartos 9 Banheiros 20 Vagas,R$ 20.000,"Lago Norte, Brasília",,,,,https://www.wimoveis.com.br/propriedades/shin-qi-03-belissima-casa!-111357859.html,30-07-20
789,Casa De Esquina Com 4 Suítes 5 Quartos - Lago Sul - Brasilia - Df,1000 m² área total 1000 m² área útil 5 Quartos 7 Banheiros 4 Vagas,R$ 18.000,"SHIS QL 06 CONJUNTO 02, Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/casa-de-esquina-com-4-suites-5-quartos-lago-sul-2941606636.html,30-07-20
790,Casa - Centro,200 m² área total 3 Quartos 1 Banheiro 1 Vaga,R$ 500,"RUA AMERICANO DO BRASIL, Centro, Uruaçu",,,,,https://www.wimoveis.com.br/propriedades/casa-centro-2941588416.html,30-07-20
791,Shis Qi 09 Lago Sul - Casa em 2 Terrenos,1600 m² área total 4 Quartos 7 Banheiros 5 Vagas,R$ 12.000,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/shis-qi-09-lago-sul-casa-em-2-terrenos-2941583106.html,30-07-20
792,Qe 13 Proximo Ao Metro,180 m² área total 120 m² área útil 3 Quartos 1 Banheiro 2 Vagas,R$ 2.600,"Guara II, Guará",,,,,https://www.wimoveis.com.br/propriedades/qe-13-proximo-ao-metro-2941570348.html,30-07-20
793,Casa - Bela Vista,225 m² área total 3 Quartos 2 Banheiros 1 Vaga,R$ 1.000,"Rua Florida, Centro, Uruaçu",,,,,https://www.wimoveis.com.br/propriedades/casa-bela-vista-2938384832.html,30-07-20
794,"Sobrado para Alugar, 300 m² Por R$3.600,00/mês - Guará II - Guará/df",120 m² área total 300 m² área útil 4 Quartos 2 Banheiros 2 Vagas,R$ 3.600,"Quadra QE 17 0, Guara II, Guará",,,,,https://www.wimoveis.com.br/propriedades/sobrado-para-alugar-300-m-sup2--por-r$3.600-00-mes-2941500343.html,30-07-20
795,"Park Way - Casa Mais Bela Da Região, Com 1200 m², 5 Quartos, 3 Suítes E 2 Semi Suítes, Toda Mobiliada",2500 m² área total 1200 m² área útil 5 Quartos 9 Banheiros 4 Vagas,R$ 17.500,"SMPW Quadra 15, Park Way, Brasília",,,,,https://www.wimoveis.com.br/propriedades/park-way-casa-mais-bela-da-regiao-com-1200-m-sup2--2941481011.html,30-07-20
796,Mansão Segura. Top,3300 m² área total 800 m² área útil 5 Quartos 10 Banheiros 5 Vagas,R$ 25.000,"MANSÃO SEGURA. TOP, Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/mansao-segura.-top-2941385457.html,30-07-20
797,Noble Vende Ou Aluga Casa Alto Padrão!,540 m² área total 540 m² área útil 6 Quartos 4 Banheiros 3 Vagas,R$ 3.810,"Setor Leste, Gama",,,,,https://www.wimoveis.com.br/propriedades/noble-vende-ou-aluga-casa-alto-padrao!-2941366482.html,30-07-20
798,"Casa De 2 Quartos para Locação, Guará II.",456 m² área total 172 m² área útil 2 Quartos 3 Banheiros 3 Vagas,R$ 3.000,"SRIA QE 34 CONJ. B casa 23, Guara II, Guará",,,,,https://www.wimoveis.com.br/propriedades/casa-de-2-quartos-para-locacao-guara-ii.-2941185584.html,30-07-20
799,"Casa para Alugar Com 3 Quartos, 180 m²",180 m² área total 180 m² área útil 3 Quartos 2 Banheiros,R$ 2.500,"Quadra QE 17 Conjunto K 0, Guara II, Guará",,,,,https://www.wimoveis.com.br/propriedades/casa-para-alugar-com-3-quartos-180-m-sup2-2941162827.html,30-07-20
800,2ª Av Bloco 720 Casa 05 - Parte Superior,2 Quartos 2 Banheiros,R$ 1.100,"2ª AVENIDA BLOCO 720 CASA 05 - PARTE SUPERIOR , Centro, Brasília",,,,,https://www.wimoveis.com.br/propriedades/2-av-bloco-720-casa-05-parte-superior-2941148953.html,30-07-20
801,Shis Qi 09 - Impecável. Moderna. Excelente Localização. Completa R$14.000,680 m² área total 630 m² área útil 0 Quartos 6 Banheiros 5 Vagas,R$ 14.000,"SHIS QI 9 CONJUNTO 02, Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/shis-qi-09-impecavel.-moderna.-excelente-2941059332.html,30-07-20
802,Smdb 22 - Luxo E Requinte - Vista Fenomenal!,1850 m² área total 1000 m² área útil 4 Quartos 0 Banheiros 4 Vagas,R$ 15.000,"SMDB Conjunto 22, Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/smdb-22-luxo-e-requinte-vista-fenomenal!-2940992447.html,30-07-20
803,Shis Qi 26 - Oportunidade Casa Lago Sul,776 m² área total 3 Quartos,R$ 5.000,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/shis-qi-26-oportunidade-casa-lago-sul-2941003123.html,30-07-20
804,Shis Ql 12 Casa Península Dos Ministros - Lago Sul Venda Ou Aluguel,776 m² área total 600 m² área útil 4 Quartos 9 Banheiros 4 Vagas,R$ 26.000,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/shis-ql-12-casa-peninsula-dos-ministros-lago-sul-2940971318.html,30-07-20
805,Casa - Taguatinga Sul - Qsc 24 Lote 11 Fundos,40 m² área total 40 m² área útil 1 Quarto 1 Banheiro 1 Vaga,R$ 600,"Centro, Taguatinga",,,,,https://www.wimoveis.com.br/propriedades/casa-taguatinga-sul-qsc-24-lote-11-fundos-2940942096.html,30-07-20
806,Shis Qi 07 - Casa Lago Sul,1320 m² área total 1320 m² área útil 5 Quartos 6 Vagas,R$ 35.000,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/shis-qi-07-casa-lago-sul-2940904035.html,30-07-20
807,Shis Qi 7,1320 m² área total 1750 m² área útil 6 Quartos 10 Banheiros,R$ 35.000,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/shis-qi-7-2940841610.html,30-07-20
808,Smpw Quadra 6 Conjunto 2 Lote 5,450 m² área total 450 m² área útil 4 Quartos 5 Banheiros 3 Vagas,R$ 7.000,"SMPW Quadra 6 Conjunto 2 Lote 5, Park Way, Brasília",,,,,https://www.wimoveis.com.br/propriedades/smpw-quadra-6-conjunto-2-lote-5-2940797669.html,30-07-20
809,"Sobrado Com 4 Dormitórios para Alugar, 320 m² Por R$5.000/mês - Taguatinga Norte - Taguatinga/df -",350 m² área total 320 m² área útil 4 Quartos 4 Banheiros 2 Vagas,R$ 5.000,"Taguatinga Norte, Taguatinga",,,,,https://www.wimoveis.com.br/propriedades/sobrado-com-4-dormitorios-para-alugar-320-m-sup2--por-2940776409.html,30-07-20
810,Smdb Conjunto 22 - Casa Mobiliada Melhor Negociação Aqui,2000 m² área total 1600 m² área útil 5 Quartos 2 Banheiros 6 Vagas,R$ 100.000,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/smdb-conjunto-22-casa-mobiliada-melhor-negociacao-2940676032.html,30-07-20
811,Jardins Mangueiral - Casa Com 03 Quartos,85 m² área total 3 Quartos 2 Vagas,R$ 1.450,"Centro, Brasília",,,,,https://www.wimoveis.com.br/propriedades/jardins-mangueiral-casa-com-03-quartos-2940633055.html,30-07-20
812,Shis Ql 06 - Mansão Ponta De Picolé Lago Sul,5000 m² área total 1400 m² área útil 5 Quartos 5 Banheiros 5 Vagas,R$ 80.000,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/shis-ql-06-mansao-ponta-de-picole-lago-sul-2940627358.html,30-07-20
813,Shis Qi 23 Mobiliada!,1400 m² área total 600 m² área útil 5 Quartos 8 Banheiros 5 Vagas,R$ 15.000,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/shis-qi-23-mobiliada!-2940398348.html,30-07-20
814,Shis Qi 09 Lago Sul Casa em Ponta De Quadra,1100 m² área total 1100 m² área útil 7 Quartos 1 Banheiro 10 Vagas,R$ 19.500,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/shis-qi-09-lago-sul-casa-em-ponta-de-quadra-2940439853.html,30-07-20
815,Shis Qi 28 Casa Lago Sul Aluguel,776 m² área total 5 Quartos 8 Banheiros,R$ 14.000,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/shis-qi-28-casa-lago-sul-aluguel-2940371540.html,30-07-20
816,Taguatinga Norte | Excelente Sobrado 06 Quartos,360 m² área total 400 m² área útil 6 Quartos 4 Banheiros 3 Vagas,R$ 6.000,"Quadra QNB 1, Taguatinga Norte, Taguatinga",,,,,https://www.wimoveis.com.br/propriedades/taguatinga-norte-excelente-sobrado-06-quartos-2940270660.html,30-07-20
817,Condomínio Privê Morada Sul - Casa Mobiliada,700 m² área total 500 m² área útil 4 Quartos 4 Vagas,R$ 5.500,"Setor Habitacional Jardim Botânico, Brasília",,,,,https://www.wimoveis.com.br/propriedades/condominio-prive-morada-sul-casa-mobiliada-2940265437.html,30-07-20
818,Jardins Mangueiral Qd 05 - Casa para Locação,2 Quartos 2 Banheiros 2 Vagas,R$ 1.490,"Centro, Brasília",,,,,https://www.wimoveis.com.br/propriedades/jardins-mangueiral-qd-05-casa-para-locacao-2940178560.html,30-07-20
819,Casa Com 3 Dormitórios para Alugar - Setor Leste - Gama/df,128 m² área total 80 m² área útil 3 Quartos 3 Banheiros,R$ 2.000,"Quadra EQ 10/11 81, Setor Leste, Gama",,,,,https://www.wimoveis.com.br/propriedades/casa-com-3-dormitorios-para-alugar-setor-leste-2940060051.html,30-07-20
820,"Conforto, Lazer E Luminosidade no Tamanho Ideal!",800 m² área total 500 m² área útil 7 Quartos 8 Banheiros 4 Vagas,R$ 39.500,"QD Shis Ql 14 4, Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/conforto-lazer-e-luminosidade-no-tamanho-ideal!-2939891339.html,30-07-20
821,"Altíssimo Padrão - Lazer, Adega & Elevador",1776 m² área total 767 m² área útil 4 Quartos 5 Banheiros 7 Vagas,R$ 27.900,"SHIS QI 7, Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/altissimo-padrao-lazer-adega-amp--elevador-2939808925.html,30-07-20
822,Casa - Centro,346 m² área total 3 Quartos 3 Banheiros 1 Vaga,R$ 670,"R. Miracema do Norte, Centro, Uruaçu",,,,,https://www.wimoveis.com.br/propriedades/casa-centro-2939801667.html,30-07-20
823,"Casa Com 4 Dormitórios para Alugar, 120 m² Por R$1.200,00/mês - Ceilândia Norte - Ceilândia/df",120 m² área total 120 m² área útil 4 Quartos 1 Banheiro 2 Vagas,R$ 1.200,"Quadra QNN 21 Conjunto D 0, Ceilandia Norte, Ceilândia",,,,,https://www.wimoveis.com.br/propriedades/casa-com-4-dormitorios-para-alugar-120-m-sup2--por-2939746252.html,30-07-20
824,"Casa Com 4 Dormitórios para Alugar, 120 m² Por R$1.200,00/mês - Ceilândia Norte - Ceilândia/df",120 m² área total 120 m² área útil 4 Quartos 1 Banheiro 2 Vagas,R$ 1.200,"Quadra QNN 21 Conjunto D 0, Ceilandia Norte, Ceilândia",,,,,https://www.wimoveis.com.br/propriedades/casa-com-4-dormitorios-para-alugar-120-m-sup2--por-2939747568.html,30-07-20
825,Qnj 14 Excelente Casa,85 m² área total 85 m² área útil 2 Quartos 1 Banheiro 2 Vagas,R$ 1.300,"QNJ 14, Taguatinga Norte, Taguatinga",,,,,https://www.wimoveis.com.br/propriedades/qnj-14-excelente-casa-2939524976.html,30-07-20
826,"Ql 06 Ponta De Picolé Mansão Luxo Elevador, Novíssima, Construída Há Três Anos, Mobiliada",1400 m² área total 1400 m² área útil 5 Quartos 9 Banheiros 19 Vagas,R$ 80.000,"SHIS QL 6 CONJUNTO 6 , Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/ql-06-ponta-de-picole-mansao-luxo-elevador-novissima-2939396945.html,30-07-20
827,Shis Qi 19 Condomínio Fechado,2500 m² área total 700 m² área útil 4 Quartos 6 Banheiros 6 Vagas,R$ 18.000,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/shis-qi-19-condominio-fechado-111388843.html,30-07-20
828,Quadra Qe 34 - Whatsapp: 99939 - 4499 - Sônia,346 m² área total 346 m² área útil 4 Quartos 5 Banheiros 4 Vagas,R$ 4.200,"QUADRA QE 34, Guara II, Guará",,,,,https://www.wimoveis.com.br/propriedades/quadra-qe-34-whatsapp:-99939-4499-sonia-2939253164.html,30-07-20
829,Casa - Recanto Das Emas - Quadra 801 Conjunto 1,2 Quartos 1 Banheiro 2 Vagas,R$ 800,"Centro, Recanto das Emas",,,,,https://www.wimoveis.com.br/propriedades/casa-recanto-das-emas-quadra-801-conjunto-1-2939218910.html,30-07-20
830,"Casa Com 3 Dormitórios para Alugar, 250 m² Por R$2.200,00/mês - Taguatinga Norte - Taguatinga/df",300 m² área total 250 m² área útil 3 Quartos 3 Banheiros 2 Vagas,R$ 2.200,"Quadra QNJ 7 0, Taguatinga Norte, Taguatinga",,,,,https://www.wimoveis.com.br/propriedades/casa-com-3-dormitorios-para-alugar-250-m-sup2--por-2939183857.html,30-07-20
831,Shis Qi 16 Conj 03 - Casa Aconchegante,800 m² área total 350 m² área útil 3 Quartos 4 Banheiros,R$ 7.500,"SHIS QI 16, Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/shis-qi-16-conj-03-casa-aconchegante-2939138119.html,30-07-20
832,Casa - Setor De Habitações Individuais Sul,1000 m² área total 1000 m² área útil 9 Quartos 10 Banheiros,R$ 35.000,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/casa-setor-de-habitac-es-individuais-sul-2938859440.html,30-07-20
833,"Casa Moderna 9 Quartos 6 Suítes 11 Banheiros - Lago Sul – Brasília, Df",6320 m² área total 1100 m² área útil 9 Quartos 9 Banheiros 2 Vagas,R$ 28.000,"SHIS QL 26 CONJUNTO 08, Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/casa-moderna-9-quartos-6-suites-11-banheiros-lago-2938780423.html,30-07-20
834,Locação - Casa Térrea na Ql 8 E Um Sobrado na Qi 11,1100 m² área total 440 m² área útil 0 Quartos 3 Banheiros 5 Vagas,R$ 10.500,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/locacao-casa-terrea-na-ql-8-e-um-sobrado-na-qi-11-2938782057.html,30-07-20
835,"Casa Com 2 Dormitórios para Alugar, 74 m² Por R$1.350,00/mês - Setor Habitacional Arniqueiras - Águ",400 m² área total 74 m² área útil 2 Quartos 1 Banheiro 1 Vaga,R$ 1.350,"Conjunto Sha Conjunto 4 Chácara 88 1, Centro, Águas Claras",,,,,https://www.wimoveis.com.br/propriedades/casa-com-2-dormitorios-para-alugar-74-m-sup2--por-2938729933.html,30-07-20
836,Qnl 15 - 3 Quartos Garagem,120 m² área total 112 m² área útil 3 Quartos 1 Banheiro 1 Vaga,R$ 1.200,"QD QNL 15 , Taguatinga Norte, Taguatinga",,,,,https://www.wimoveis.com.br/propriedades/qnl-15-3-quartos-garagem-2938725287.html,30-07-20
837,Casa - Ceilândia Sul - Qnn 2 Conjunto D Casa 47,4 Quartos 3 Banheiros 3 Vagas,R$ 1.700,"Centro, Ceilândia",,,,,https://www.wimoveis.com.br/propriedades/casa-ceilandia-sul-qnn-2-conjunto-d-casa-47-2938693156.html,30-07-20
838,Linda Vista! Muita Luz Natural,800 m² área total 450 m² área útil 4 Quartos 7 Banheiros 5 Vagas,R$ 9.900,"Condominio do Lago Sul, Setor Habitacional Jardim Botânico, Brasília",,,,,https://www.wimoveis.com.br/propriedades/linda-vista!-muita-luz-natural-2938596143.html,30-07-20
839,Casa para Solteiro Ou Casal na Qr 316 Fone 98246 - 0558,45 m² área total 43 m² área útil 1 Quarto 1 Banheiro,R$ 750,"QUADRA QR 316 CONJUNTO 8, Samambaia Sul, Samambaia",,,,,https://www.wimoveis.com.br/propriedades/casa-para-solteiro-ou-casal-na-qr-316-fone-98246-2938554870.html,30-07-20
840,Shis Ql 02 - Lago Sul,11800 m² área total 1300 m² área útil 5 Quartos 8 Banheiros 6 Vagas,R$ 35.000,"SHIS QL 02 - Lago Sul, Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/shis-ql-02-lago-sul-2938549195.html,30-07-20
841,Casa - Lago Sul,3300 m² área total 4 Quartos,R$ 17.000,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/casa-lago-sul-2938537208.html,30-07-20
842,Casa - Setor De Habitações Individuais Sul,700 m² área total 700 m² área útil 4 Quartos 6 Vagas,R$ 23.000,"Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/casa-setor-de-habitac-es-individuais-sul-2938537205.html,30-07-20
843,"Casa Com 4 Dormitórios Sendo 2 Suítes para Alugar, 600 m² Por R$16.500/mês - Setor De Habitações In",1000 m² área total 600 m² área útil 4 Quartos 4 Vagas,R$ 16.500,"Quadra SHIS QI 7 Conjunto 1 30, Lago Sul, Brasília",,,,,https://www.wimoveis.com.br/propriedades/casa-com-4-dormitorios-sendo-2-suites-para-alugar-600-2938518739.html,30-07-20
844,Casa - Taguatinga Norte,120 m² área total 120 m² área útil 2 Quartos 1 Banheiro,R$ 800,"Taguatinga Norte, Taguatinga",,,,,https://www.wimoveis.com.br/propriedades/casa-taguatinga-norte-2938486703.html,30-07-20
845,Valparaíso I Etapa A - Ótima Casa,240 m² área total 135 m² área útil 3 Quartos 1 Banheiro 3 Vagas,R$ 900,"Valparaiso I - Etapa A, Valparaíso de Goiás",,,,,https://www.wimoveis.com.br/propriedades/valparaiso-i-etapa-a-otima-casa-111259328.html,30-07-20
846,Samambaia Qr 106 Excelente Casa Lote De 150 m² Próxima Do Metrô,150 m² área total 125 m² área útil 3 Quartos 2 Banheiros 3 Vagas,R$ 1.400,"Quadra QR 106 11, Samambaia Sul, Samambaia",,,,,https://www.wimoveis.com.br/propriedades/samambaia-qr-106-excelente-casa-lote-de-150-m-sup2-2938435650.html,30-07-20
